"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water","m__est__Low.Nitrogen","m__est__Pathogen","m__est__mean.QTL.add","m__est__Low.Water:mean.QTL.add","m__est__Low.Nitrogen:mean.QTL.add","m__est__Pathogen:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water","m__se__Low.Nitrogen","m__se__Pathogen","m__se__mean.QTL.add","m__se__Low.Water:mean.QTL.add","m__se__Low.Nitrogen:mean.QTL.add","m__se__Pathogen:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water","v__est__Low.Nitrogen","v__est__Pathogen","v__est__var.QTL.add","v__est__Low.Water:var.QTL.add","v__est__Low.Nitrogen:var.QTL.add","v__est__Pathogen:var.QTL.add","v__se__(Intercept)","v__se__Low.Water","v__se__Low.Nitrogen","v__se__Pathogen","v__se__var.QTL.add","v__se__Low.Water:var.QTL.add","v__se__Low.Nitrogen:var.QTL.add","v__se__Pathogen:var.QTL.add"
"676","A","2","uaz262",1477.42,6.02978636773329,0.196934825286986,3.55486877493544,0.469584617273246,8.95804957530561,0.345847210952046,67.2343841633979,4.95407566270747,-15.1204393561483,-1.73140157118732,1.52693406443385,-0.141112515668446,-0.286098874934334,0.0649809586605064,0.456067800760686,0.456444969728003,0.447506443310079,0.447194474668399,0.282582121615944,0.283656199297944,0.279478707462645,0.278938326591674,4.4948067616195,-0.473633745114097,0.306316995810972,0.285298410618319,0.165846739070233,0.0822725998591246,-0.000987259042302799,-0.0624675940716085,0.0999502623811103,0.0981431016053214,0.0979731459358401,0.0981666274599671,0.0587564874697761,0.0578299407115474,0.057742972256383,0.0578383109481122
"677","A","2","gpm926c",1477.92,6.02919734791604,0.196978382803264,3.55988678182642,0.468831042301152,8.96189864311363,0.345520344060009,67.2348080845765,4.9532718836146,-15.1181231452639,-1.73157975416755,1.52694268949871,-0.140481547898321,-0.287834713964413,0.0649996806641575,0.456006002127115,0.456389002493547,0.447447844905659,0.447128744086809,0.282589931525599,0.283670593764077,0.279492429079776,0.278949029424943,4.49467155782723,-0.473824980513617,0.306585042054613,0.285373783367917,0.165946799431671,0.0823975456896152,-0.00113556868905249,-0.0625074959217595,0.0998381526388398,0.0980324516296839,0.0978627267456693,0.0980559959618789,0.0586986331292847,0.0577737151138729,0.0576868187797951,0.0577820640397436
"678","A","2","IDP2468",1479.72,6.02440917826558,0.197332782129468,3.58101279456637,0.465667549048103,8.97869003228546,0.344096833285513,67.2363414759684,4.94869520785288,-15.113995763699,-1.73246615173918,1.52667524803932,-0.137078376051566,-0.29105533858305,0.0652416126027589,0.455833270292295,0.456228494514835,0.447260578019156,0.446936641109813,0.28263406119417,0.283734206736048,0.279547871895978,0.279002260494256,4.49396271090543,-0.474731740668906,0.307240850174526,0.285885056393229,0.166423690753753,0.0829440832411048,-0.00148536025897344,-0.0627982464786512,0.0998222801943167,0.098015352045676,0.0978456777191883,0.0980389530084816,0.0587124454776854,0.057789981119316,0.0577029460840408,0.0577982496587091
"679","A","2","umc1454",1480.32,6.04671736849247,0.195686451713346,3.55876560444056,0.468999342359108,8.97407858592903,0.344487380146472,67.2315369826057,4.93781742110588,-15.0814856441243,-1.71727939936192,1.52921063168112,-0.130025983147504,-0.31332723394728,0.0547526971997079,0.455909128672092,0.456246079196683,0.447315596269377,0.447098952942605,0.282467487735508,0.283518112318097,0.279334895105906,0.278835851912271,4.4946035646977,-0.471713903216414,0.30344595516911,0.285683588909817,0.165840375013907,0.081022571664787,0.00111122748657276,-0.0626056183071028,0.0987697771424818,0.0969825719168765,0.0968147111326121,0.097005942541815,0.0580538717714008,0.057133589211137,0.0570472688281926,0.0571417980550867
"680","A","2","psr922b",1483.92,6.05969410246412,0.194734413941791,3.49753553261204,0.478253171111478,8.92721327017882,0.348473358817248,67.2275614526291,4.95079153461841,-15.0973297327876,-1.7142389636376,1.52951393260836,-0.139639792118811,-0.30129588517634,0.0537677192046807,0.456359281795723,0.456640606808707,0.447776791204197,0.447575369646462,0.282280296358485,0.28326476761231,0.279101380000706,0.278608758652081,4.49668807406534,-0.469175718575222,0.301471927606589,0.284200451074589,0.164426771331628,0.079475433602621,0.00215147787206443,-0.0617510290036519,0.0984409156184078,0.0966609328957121,0.0964935425280506,0.0966841609538893,0.0577878805401128,0.0568626803047684,0.0567770803961598,0.0568711303083349
"681","A","2","isu89",1484.02,6.05941214318806,0.194755055940701,3.49756896452024,0.47824808505048,8.92695040532138,0.348495802734218,67.2276161797709,4.95076359972524,-15.0973935509006,-1.7142136152307,1.52946998737463,-0.13961930586063,-0.301250269262843,0.0537499736031897,0.456358545576875,0.456639730709391,0.447776000932471,0.447574497521847,0.282278702821988,0.283263021696017,0.279099664484784,0.278606999647445,4.49668818028797,-0.469173745934325,0.301472556947038,0.284198823032144,0.164426812918457,0.0794735535491935,0.00215039425032291,-0.0617497247190442,0.0984409263964016,0.0966609110935502,0.096493518910831,0.096684140499143,0.0577876413488125,0.0568624160260652,0.056776815445382,0.0568708668526136
"682","A","2","gpm653a",1484.91,3.91668913037576,0.417398147800185,3.81155367406914,0.432109578616427,7.42021116429975,0.492046028572069,67.5717918727576,4.87267024503466,-15.591798955905,-1.69855691363902,1.25493073843591,-0.0795475316337893,0.0463341306022635,0.0470484055384406,0.471694723548259,0.472559750514589,0.464435470541613,0.46166942109073,0.288997147292456,0.29004786748039,0.285959120565838,0.284616562930934,4.4816229150367,-0.487553206891143,0.357299994945296,0.263568858438648,0.175591253989028,0.0877494981103738,-0.0377419790174467,-0.0471996193398118,0.102474788550234,0.100601179203963,0.100393541983454,0.100623891399306,0.0596704894820519,0.058698328872965,0.0585937231537866,0.0587065477518373
"683","A","2","psr666",1485.22,3.31748692730173,0.506166387573266,3.94993201214972,0.412824220158243,6.88283620005343,0.549325037618454,67.713854715639,4.8387278812753,-15.7193896078293,-1.71285342410009,1.14904454406815,-0.0550639224610274,0.132183964954515,0.0587148198758226,0.472419153245306,0.473652261414734,0.466285720979263,0.462352710461166,0.287567361214707,0.288693601048227,0.284891237558804,0.283131523385992,4.47794349962337,-0.490921437660293,0.380331584349154,0.254668391540012,0.178181400685554,0.0888312122442267,-0.0532900572963441,-0.0413921522835434,0.108282661040059,0.10630120374514,0.106079061872616,0.106325070952153,0.06264319014237,0.0616177844486216,0.0615087248779381,0.0616268307164125
"684","A","2","umc1635",1485.82,3.31742135122377,0.506176741721103,3.94992994690953,0.41282450315631,6.88275699127182,0.549333651851461,67.7138712443947,4.83872979614376,-15.7194171389103,-1.71285592416355,1.14903141558625,-0.0550649002393403,0.132202182989756,0.058717070258111,0.472419293143709,0.47365245102681,0.466286019938966,0.462352883016091,0.287566973469079,0.288693218259514,0.284890904483002,0.283131149258989,4.47794375608861,-0.490921318279599,0.380333952281194,0.254667398780033,0.178181181478112,0.0888310333358261,-0.0532917499375408,-0.041391518892549,0.108273113131051,0.106291830552665,0.106069708267629,0.106315695655171,0.0626375686261771,0.0616122541317356,0.0615032047401607,0.0616212996896388
"685","A","2","gpm918",1485.83,3.3174206271308,0.506176856052659,3.94992958908468,0.412824552188752,6.88275585027951,0.549333775938699,67.7138714154894,4.83872983973424,-15.7194175800027,-1.71285584403742,1.14903129617364,-0.0550649329757928,0.132202479251644,0.0587170250707354,0.472419297968176,0.473652456011379,0.466286024819298,0.462352888786306,0.287566975530347,0.288693219873533,0.284890905922063,0.28313115089787,4.47794376994175,-0.490921304987027,0.380333934189006,0.254667406330629,0.17818117560378,0.0888310247744188,-0.0532917424136375,-0.0413915247021817,0.108272898004865,0.106291619369556,0.106069497526067,0.106315484424044,0.062637444139799,0.0616121315670317,0.06150308240237,0.0616211771102314
"686","A","2","gpm141",1485.84,3.31742062812933,0.506176855894995,3.94992921261953,0.412824603775464,6.88275548585361,0.549333815571398,67.713871414016,4.83872994935994,-15.7194178089454,-1.71285580495075,1.14903129725245,-0.0550650105137373,0.13220263497288,0.0587170051891572,0.472419299697529,0.473652457675818,0.466286026214928,0.462352891671366,0.287566976398408,0.288693220259247,0.284890906125128,0.283131151592663,4.47794378348902,-0.490921284265303,0.380333902426719,0.254667416067384,0.178181168639067,0.0888310128644358,-0.0532917248993222,-0.0413915319010779,0.108272828768595,0.106291551393726,0.106069429692067,0.106315416433561,0.0626374041909878,0.0616120921587785,0.0615030430697479,0.0616211376997309
"687","A","2","zpu1",1486.03,3.31742099178105,0.506176798475755,3.94992859729692,0.41282468809263,6.88275519743615,0.549333846937893,67.7138713094084,4.83873002916117,-15.7194176297289,-1.71285585009505,1.14903132770662,-0.055065065945519,0.132202514325797,0.0587170444124099,0.472419303059941,0.473652459789936,0.466286030387624,0.462352893278438,0.287566968240604,0.288693211678856,0.284890898434431,0.283131143154869,4.4779438031635,-0.490921270158401,0.38033392746198,0.254667359003954,0.178181150368828,0.0888310032445807,-0.0532917389305922,-0.0413914954120051,0.108272938112328,0.10629165873661,0.106069536810625,0.10631552380055,0.0626374654006827,0.0616121523872551,0.0615031031861934,0.0616211979372285
"688","A","2","gpm820e",1486.04,3.31742108205015,0.506176784222604,3.94992863125646,0.412824683439182,6.88275530353955,0.549333835398745,67.7138712819502,4.83873002538422,-15.7194176051975,-1.71285584348315,1.14903134666935,-0.0550650630041993,0.132202497164006,0.0587170393806323,0.472419303947698,0.473652460904812,0.46628603154534,0.462352894429312,0.287566969058554,0.288693212605457,0.28489089937951,0.283131144091162,4.47794380100143,-0.49092127080726,0.380333928890122,0.254667361776525,0.178181151564737,0.088831003651098,-0.0532917396572873,-0.0413914970188277,0.108272942403852,0.106291662963436,0.106069541028207,0.106315528027701,0.0626374679404296,0.0616121548947275,0.0615031056889187,0.0616212004446969
"689","A","2","AY107012",1486.05,3.3188475717959,0.505951578765428,3.95024839473307,0.412780868231858,6.88408677776104,0.549189038705017,67.7134208120282,4.83866449098892,-15.7190417777616,-1.71273679051401,1.14932364518031,-0.0550142320945744,0.131935697760134,0.0586289158161836,0.472437893844258,0.473674320836536,0.46630911517788,0.462374222674446,0.287578261259605,0.288706044999608,0.284904270323046,0.283143782020662,4.47791489950195,-0.490943641233745,0.380381348927393,0.254688932033667,0.178194351073558,0.0888433296040058,-0.0533185453246664,-0.0414022313654521,0.10840566696958,0.106422222689846,0.106199819822303,0.106446105381169,0.0627142508751653,0.061687833899317,0.0615786462564984,0.0616968845153245
"690","A","2","umc1922",1486.24,3.34607116297076,0.501665943009218,3.95618163281495,0.411968500835085,6.909462538327,0.546431829818571,67.7048566752995,4.83742773019789,-15.7118662178894,-1.71048149035257,1.15488194129744,-0.0540574998549893,0.126848036208376,0.0569573810683352,0.472789182302412,0.474087187508561,0.466744895225809,0.462776827478816,0.287791294246061,0.288948080974809,0.285156366836431,0.28338199972906,4.4773738977057,-0.491367486446408,0.381274789733578,0.25509467557202,0.178440156912156,0.0890766498635455,-0.0538222270784397,-0.0416043036233667,0.106603844643508,0.104658278309261,0.1044394112649,0.104681546992136,0.0616719007230616,0.0606653840289691,0.0605579217888683,0.0606741717432297
"691","A","2","IDP467",1486.46,6.09873459951639,0.191895053427295,3.51370351516575,0.475797756446834,8.97330496296722,0.344552928102503,67.21798368191,4.94936345986873,-15.089062334357,-1.71271218409201,1.53573450225317,-0.138415755855748,-0.307233776886661,0.0525055161547282,0.456703316219154,0.457081583894766,0.448257508151288,0.448011800433476,0.282523155166468,0.283552499164014,0.27940452272972,0.278893481310995,4.49567092830415,-0.469414002018898,0.302737720871146,0.28458908341415,0.164959816954983,0.0795911445049967,0.00139936364404233,-0.0619271426120326,0.0986244106145844,0.096848003075293,0.0966806963285154,0.096871202094443,0.0578984811766765,0.0569755777253959,0.0568900492049408,0.0569840062519426
"692","A","2","gpm835c",1486.73,6.0613809913909,0.194610958954351,3.50521283649825,0.477086164050521,8.93767432148369,0.347580959088904,67.2268775039023,4.95033807257022,-15.0969577648687,-1.71446659578105,1.5299169183279,-0.139266142856899,-0.301615784754652,0.0539492677339679,0.456388038530154,0.456699957490133,0.447858223406802,0.447635593845027,0.282324891790853,0.283323632735872,0.279168002344706,0.278666413617146,4.49632706495708,-0.469040391099786,0.301820188268841,0.284147451546525,0.164651921048434,0.0793784112881738,0.00192351739265797,-0.0617011604537003,0.0984318983369977,0.09665451662818,0.0964876412970884,0.0966778358703251,0.0577856150345501,0.0568619051570508,0.0567766006477475,0.0568704037232805
"693","A","2","IDP363",1486.85,6.05714640555037,0.194920999459832,3.4992213402751,0.477996751290521,8.92614686487288,0.348564416590603,67.2279666331431,4.95077935182678,-15.0978457762131,-1.71426327386821,1.52917923780918,-0.13961251345195,-0.300930409081212,0.0537854874902546,0.456362453963717,0.45664544764742,0.447782817949501,0.447579775347062,0.282278593377312,0.283263190977195,0.279100159365008,0.278607087608226,4.4966358597902,-0.469183366998258,0.301524201989355,0.284203802932335,0.16446145832438,0.0794764471088687,0.00211168053575489,-0.0617506544913504,0.0984384508396225,0.0966584327064537,0.096491028872605,0.0966816623851418,0.0577851844883378,0.056859928106245,0.0567743238972635,0.0568683799586911
"694","A","2","IDP631",1486.86,6.05714641150363,0.194920999023646,3.49922125199675,0.477996764715679,8.92614677105836,0.348564424601899,67.2279666083356,4.95077936284401,-15.0978457537592,-1.71426327032697,1.52917925354208,-0.139612520247359,-0.300930424173652,0.05378548401937,0.456362457923904,0.456645451264554,0.447782821222082,0.44757977869646,0.282278595919391,0.283263193380234,0.279100161612507,0.278607089896341,4.49663586164309,-0.469183370738537,0.301524203187801,0.284203804783714,0.164461456815595,0.0794764495878434,0.00211168014278049,-0.061750655595706,0.0984384515940494,0.0966584333670315,0.0964910295304986,0.0966816630481388,0.0577851850036203,0.0568599285784884,0.0567743243674653,0.0568683804316648
"695","A","2","IDP488",1486.88,6.05581799812726,0.195018351117391,3.49931273632986,0.477982852136707,8.92531474870423,0.348635480036625,67.2281018940694,4.95074391233355,-15.0981690069852,-1.71422499489794,1.52906043090082,-0.139583514867517,-0.300697391353453,0.0537600278427441,0.45637874399485,0.456661734193647,0.447798897810743,0.447594865021585,0.282288648666104,0.283273191031522,0.27910996493007,0.278616572337697,4.49662774901522,-0.469198745981209,0.30154606503672,0.284197305357549,0.164467628567501,0.0794843226417647,0.00209493693500124,-0.0617454524145026,0.0984396411890519,0.0966595835658008,0.0964921509981962,0.0966828126130114,0.0577858892099045,0.0568606112673578,0.0567749907578917,0.0568690624694836
"696","A","2","IDP183",1487.06,2.82796515299755,0.587015137525517,0.290451362990893,0.990422199949237,3.04177972583826,0.931708323179627,67.9035965505679,5.12767648180234,-15.7276658323175,-1.69284582089894,1.07207375440127,-0.278672051842523,0.159240978580888,0.0627004872996907,0.477419911580995,0.467279354367446,0.454387488174237,0.455389464831744,0.290534833721615,0.287759448832655,0.282292694885558,0.282157643687767,4.69321006046255,-0.464185474460149,0.163202815324096,0.191410726330739,0.0463681520568207,0.0830702160411151,0.0852367831797686,-0.00868633136284745,0.0976963651653193,0.0958551207602155,0.0956752607219687,0.0958718999255691,0.0579041099170896,0.0569595804879305,0.056870134448018,0.0569656381616079
"697","A","2","mmp119",1487.55,2.84764875839952,0.583636007999954,0.291662594548041,0.990346002067476,3.06374689562668,0.930293564497131,67.898643574326,5.12900247642384,-15.7291187124675,-1.69212825520428,1.07591232300235,-0.279744013930638,0.160211197927581,0.0623210807430374,0.477352797742828,0.467220981434758,0.45434436043131,0.455337414231647,0.290588670613642,0.287816766378653,0.282352753064332,0.282215206927648,4.6930456500635,-0.464012580729862,0.163488118402634,0.191191234692183,0.0464635099377567,0.0829785730226698,0.0850588818673069,-0.00853376765105375,0.097635782014475,0.0957956759290531,0.0956159534784839,0.0958124371151649,0.0578861070425628,0.0569421552010424,0.0568527681910626,0.0569482068396543
"698","A","2","IDP592",1487.58,4.3101725355835,0.365653019656733,0.590966305074795,0.964062226441376,4.78951056007512,0.7798184108215,67.6062301357133,5.15542394406506,-15.9292651777589,-1.60673648570906,1.30700919281757,-0.301498709740087,0.304064396426435,0.010215550255369,0.462661204057538,0.454469726459311,0.443686921570759,0.443947402866909,0.286909286350411,0.284990868590889,0.280280923172069,0.279937742441276,4.66363571719596,-0.44448593841784,0.19527979887383,0.181889280808213,0.06542415140307,0.0704512151726579,0.062906482098959,-0.000605123423240404,0.0960808486511347,0.094273639404392,0.0940994216326704,0.0942875823315358,0.0577055090298777,0.0567788670350361,0.0566919885693322,0.0567836635962529
"699","A","2","IDP383",1489.38,4.67954759310875,0.321785302758471,0.0434437383217355,0.99976746894416,4.78051665570291,0.780756564299734,67.5842293375568,4.98280564746181,-16.0606297761901,-1.04481514564441,1.36396081393,-0.165463420169077,0.424616147442965,-0.405374841683352,0.4629362556184,0.450914183807995,0.442466009071465,0.443739187305411,0.287443995658779,0.284456572144052,0.280877647193948,0.280626395323334,4.7798840742317,-0.35622217071743,0.087898131310652,0.136905434822328,-0.0173259697789067,0.0119284619401414,0.141439120006523,0.0344488136278493,0.0903229561744246,0.0886831615439362,0.0885186795118775,0.0886848707428206,0.0555064878909494,0.0546520290718281,0.0545701446241342,0.0546514350925401
"700","A","2","gpm221a",1489.46,4.67953601603284,0.321786607704737,0.0434335369434837,0.999767577347453,4.7804915420762,0.780759182398408,67.5842281703853,4.98279692637464,-16.0606548811191,-1.04482116478623,1.363961919257,-0.165456916718308,0.424635296948911,-0.405370710371509,0.462936542639416,0.450914631659543,0.442466433103027,0.44373963529981,0.287444564294818,0.284457203823283,0.280878260782226,0.280627021778816,4.77988151729408,-0.356223218952994,0.0878988839263826,0.136906958031504,-0.0173239890871373,0.0119289919731989,0.141438341803143,0.034447676439759,0.0903232878504388,0.0886835043076119,0.0885190210655054,0.0886852130538199,0.0555067376512952,0.0546522847439233,0.0545703995486909,0.0546516905048898
"701","A","2","AY109687",1490.05,8.13556600681565,0.086736580924234,0.258673657763534,0.992323371449626,8.26522474268514,0.408000479682577,67.0130968156163,4.96743576532006,-15.8492880897156,-1.26789071162723,1.77142084473456,-0.1616043531016,0.257227730583348,-0.243420124150648,0.453466706989387,0.444065769804549,0.435140441236162,0.436100942548009,0.282498752988043,0.280253053939278,0.276284801931259,0.276089760551722,4.69029775857946,-0.384505708129997,0.145627300341088,0.156804221528944,0.0423866555862814,0.0276080943621494,0.0987573121510602,0.0190241040252869,0.0943790597790227,0.0926263413027812,0.0924522562232681,0.092630435822064,0.0572451843108038,0.0563441249824802,0.0562578098639154,0.0563443176169536
"702","A","2","gpm361",1491.45,9.22288987383295,0.0557634475520296,0.124809501343006,0.998131967647974,9.25021288860091,0.321630120377626,66.7740325673396,4.98579203391779,-15.2835664929601,-1.16249982471247,1.91488412574888,-0.177375604487122,-0.161947643920754,-0.327484855593132,0.467886439149489,0.45777124749721,0.448830816561353,0.450323524454194,0.286726184348411,0.284170146208832,0.280281565941574,0.280154916893653,4.70247295942446,-0.371389177596413,0.116445280192605,0.169410213614042,0.0298247756092408,0.0193393323034937,0.124191222466987,0.0106823754363387,0.0952706200735653,0.093497260409833,0.0933128043213508,0.0934994619323664,0.0571151252809871,0.0562029806891975,0.0561129987310446,0.0562028858095591
"703","A","2","gpm751",1491.46,9.24773696147282,0.0551968875715955,0.131272585002409,0.997937915025515,9.27724078614326,0.319450878296851,66.7702653874535,4.98402728008285,-15.2803060963935,-1.16270209724945,1.91748219137072,-0.176093894980298,-0.164334791131638,-0.327376123384007,0.467791189914472,0.457743971864719,0.448817261358804,0.450308515494473,0.286721093960119,0.284190877417748,0.280307308207647,0.280180909053717,4.70125722602529,-0.371485416592397,0.117267395547989,0.169941119860088,0.0306100063053574,0.0193839733585543,0.123655635097153,0.0103453384023738,0.0952391921329966,0.0934670644077451,0.0932828260663622,0.0934693430888881,0.0570962687970493,0.0561848169499725,0.0560949558456991,0.0561847653393516
"704","A","2","gpm749",1491.52,9.39920559908525,0.0518600615812282,0.173490317271579,0.9964482996017,9.44365119865784,0.306262152010055,66.7474697937216,4.97364095218141,-15.260558508573,-1.16389360810957,1.93318877203692,-0.168507415727553,-0.178830973968517,-0.326738297996764,0.467202453626507,0.457564610392261,0.448722117816351,0.450204019838769,0.286677951809526,0.284302435114712,0.280448815913,0.280324174569831,4.69390660078124,-0.372041576895108,0.122242125637324,0.173163540153064,0.0353463800491369,0.0196354155315017,0.12041349820395,0.00831790922253608,0.0950483605062043,0.0932836109059495,0.0931006583762263,0.093286334788645,0.0569811882608162,0.0560738610315514,0.0559847081645498,0.0560740572761273
"705","A","2","AW681281",1493.46,9.16835916879488,0.0570263373595269,0.51029947944962,0.972490609344959,9.41969781590275,0.30813628295479,66.7894457583123,4.76031091554054,-14.8852939936954,-0.834511121814216,1.90705762556809,-0.0157113681836461,-0.45194445180196,-0.563515159156363,0.463783889499813,0.459155766485889,0.45290355159236,0.454655034780531,0.286316870994961,0.285716762427487,0.282669584633399,0.282640232484771,4.6561517810037,-0.328638231836677,0.148836697533373,0.209359805021788,0.0604258002618766,-0.0103645296282204,0.10565475255406,-0.0124835656562501,0.0918964318882116,0.0902993055626665,0.0901373760721393,0.0903034444987178,0.0552553788937459,0.0544099024784095,0.054328255712485,0.0544103457274763
"706","A","2","ns1",1493.71,8.44543935866967,0.0765584022159561,0.284055289856114,0.990820068705997,8.60592285982008,0.376621703307972,66.9036946630971,4.76484382950109,-14.9217737353157,-0.790062573757263,1.82783256500511,-0.0183224892310775,-0.426492935437043,-0.594356871585239,0.46562616567148,0.460229620180437,0.45402302750928,0.455813106384485,0.28636840247576,0.285474838613923,0.282451033183554,0.282432314799839,4.68154755559379,-0.321527445971618,0.135288656159998,0.20112570784819,0.0441477993637421,-0.0146982538214443,0.114581545036992,-0.00716166651124175,0.092673576985069,0.0910752813963756,0.0909126301684425,0.0910785442368965,0.0557617698871466,0.0549117499244645,0.0548294985763366,0.0549115897276763
"707","A","2","IDP4025",1493.91,8.4458450002081,0.0765458486470599,0.283871242166542,0.990831404989526,8.60616198178741,0.376600225976383,66.903529644728,4.76489019148126,-14.9216488587943,-0.789999408183824,1.82793710171731,-0.0183585191274594,-0.426575508074989,-0.594398128093584,0.465642539660539,0.46024448065878,0.4540373815313,0.455827458117448,0.286377741679327,0.285483446396479,0.282459380303252,0.282440665500982,4.68156588948629,-0.321528168109995,0.135285700109626,0.201122822940244,0.0441337355352563,-0.0146969945087444,0.114585017276253,-0.00716018078395813,0.0926755059829817,0.0910769048772029,0.090914258352421,0.0910801751994112,0.0557630588281032,0.0549128711437463,0.0548306219074635,0.0549127138986646
"708","A","2","csu1080b",1495.66,3.77806459475612,0.436873894475786,0.388924718594221,0.983373586538992,4.23011003587499,0.835788150824716,67.7407360577634,5.10622223616642,-16.0812332770879,-0.997745073278391,1.24286957609152,-0.269537815689429,0.432081102317072,-0.432594707009134,0.474854034182116,0.464541139013444,0.457702770321068,0.458895374958689,0.291911507271829,0.289555640326052,0.286513304225657,0.286261795597187,4.82668091710167,-0.333478221602942,0.0670138445184386,0.128125990451088,-0.0511472949855964,-0.00297051757775121,0.157496449995385,0.0404339968008791,0.0934210685115404,0.0923753598250736,0.0922402094291519,0.0923734431386948,0.0574612620595088,0.05683619373282,0.0567666920499705,0.0568325609809703
"709","A","2","AY111877",1497.66,5.65140288818092,0.226738114175859,0.785593335044369,0.94036897823601,6.65863457239553,0.573870541955324,67.2585982580436,5.36599252733167,-15.5161781122988,-1.07474794283871,1.56360764889626,-0.465142280427133,0.0113748947593892,-0.383558586271985,0.501649519067636,0.490284279784615,0.483192330701699,0.48492924593533,0.299883822360562,0.29677364293671,0.29374709709602,0.293553320648251,4.85358343748696,-0.320806928077403,0.0408055972091228,0.141611743078822,-0.0740180153390894,-0.0100562466759887,0.179515593910908,0.0288478042347212,0.0980518276363686,0.0969205237009072,0.0967734237833037,0.0969189086379259,0.0590339285252087,0.0583655468831552,0.0582896373890584,0.0583622109040419
"710","A","2","umc2110",1498.56,9.22664319457585,0.0556775108849969,0.000962110028593379,0.999999884330137,9.28528034852406,0.318804655992233,66.6445057105936,5.14938309451835,-14.7960832057864,-1.00860661612115,1.97544413993042,-0.317422089706179,-0.493553896392286,-0.432270377235607,0.493179356258547,0.48896317806293,0.48341683466661,0.485453873888109,0.295540379043288,0.294836304129369,0.292136157328203,0.292163121745516,4.74581846438818,-0.306664639720327,0.110977643245578,0.186180058028646,-0.00268128937062385,-0.0207235766393367,0.132668431935654,-0.00128672404993988,0.100234028577971,0.0991923680684825,0.0990473049134061,0.0991851776911905,0.0596131227334629,0.0589433345996331,0.0588639856427157,0.0589370365820959
"711","A","2","mmc0401",1499.66,9.22699838130639,0.0556693850097572,0.000966833235080636,0.999999883191837,9.2856857219348,0.318772096283846,66.6445513500201,5.14947967781439,-14.7963509518287,-1.00866448444947,1.97539283178129,-0.317496407067038,-0.493355306022051,-0.432216894660838,0.49316863960793,0.488951772507853,0.483405844684423,0.485443236614518,0.295528106527806,0.294823320591346,0.292123366157687,0.292150343590513,4.74582803632387,-0.306650382347787,0.110953052542784,0.186187472528569,-0.00268799454599996,-0.0207318696235364,0.13268272895689,-0.00129417714854069,0.100133384019226,0.0990927346742148,0.0989478387632265,0.0990855511647456,0.0595521892089978,0.0588829848168519,0.0588037315302975,0.0588766954448922
"712","A","2","umc2252",1500.16,9.2083826407309,0.0560967975637408,0.000225341063973159,0.999999993653152,9.25862786103969,0.320950514262714,66.6486377582834,5.14718489596263,-14.8123559172105,-1.01077689604094,1.97377999421542,-0.315830989080249,-0.482672167695443,-0.430604616026793,0.492839960280532,0.488731309805109,0.483226915635834,0.485235594328067,0.295620226183504,0.294989418218018,0.292298729271402,0.292328013013284,4.74395784360782,-0.30615827661683,0.112835537535695,0.18585356066077,-0.00133274128260732,-0.0211036526459798,0.13129517368794,-0.00103763996705381,0.0998865380466239,0.0988480296157152,0.098703435556981,0.0988408713199353,0.0594462556336603,0.0587854680416874,0.0587068754273087,0.0587791777888155
"713","A","2","gpm91",1502.26,5.85562924973374,0.210192515287307,1.0079382326921,0.908589914853303,7.02554769900271,0.533878788563443,67.221459476599,5.3944446282459,-15.4303056959376,-1.09503991258493,1.59615213285531,-0.484958737174969,-0.0514577531784128,-0.371251459793581,0.502234039117761,0.490157041329744,0.482963282934016,0.484621883688028,0.300697081729254,0.29737545718006,0.294365221049395,0.294091055867585,4.86537779377837,-0.319817093033298,0.0275382456083923,0.138376298234705,-0.08353137228516,-0.010398117612693,0.190538635598417,0.0310654136558759,0.104920762918316,0.103729572807366,0.103580570697872,0.103730009911336,0.0633837319973902,0.0626770756736956,0.0625986732867592,0.0626743430624818
"714","A","2","npi297",1508.26,6.56020118904373,0.161036524124257,0.565774970379388,0.966789877748376,7.27373489160863,0.507407334721676,67.1861160399874,5.40906879032182,-15.4062543792684,-1.19479706883172,1.65337214117341,-0.499919033301745,-0.072969354738778,-0.300909187493144,0.48458031389267,0.473843751610597,0.467039228840282,0.468683084624322,0.294196030417979,0.29167121768944,0.288831718191486,0.288529338891485,4.83207885338555,-0.306893896636913,0.0440346649016237,0.142420290287737,-0.0616129331644353,-0.0191334724881179,0.181399743225806,0.0278373341174475,0.0965031138022764,0.095233339274724,0.0950983299442557,0.0952339375785746,0.058841761174172,0.0581420759705477,0.0580728905070216,0.0581396699840513
