"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__mean.QTL.add","m__se__(Intercept)","m__se__mean.QTL.add","v__est__(Intercept)","v__est__var.QTL.add","v__se__(Intercept)","v__se__var.QTL.add"
"305","A","1","IDP438",585.41,0.00916791736187198,0.923719730990543,0.0200338467813192,0.887442594776187,0.0295803291847964,0.985318672657642,5785989.71699387,-153275.047068772,1288540.74983638,753297.289344528,31.485329213251,-0.0469354901119736,0.378630512201551,0.224255263502158
"306","A","1","IDP295",586.3,0.00922063524390707,0.923501401107789,0.0200592380683755,0.887371763998017,0.0296556039522371,0.985281588538551,5786619.22790041,-153696.665766584,1288563.07211408,753208.102620683,31.4853693528498,-0.0469601233848678,0.378721265203898,0.224280419370384
"307","A","1","umc1709",586.61,0.00952236588304908,0.92226373336067,0.0194329597401581,0.889132372601014,0.0293736428218144,0.985420503885747,5790288.96048315,-156235.234951982,1288673.47415882,753401.284853282,31.4844374226872,-0.0462858785725887,0.37934299699663,0.224644733328699
"308","A","1","php20644",588.01,0.00212184047851354,0.963259685939567,0.0288223836425316,0.865189791590323,0.030613871659594,0.984809619851193,5678068.5985382,-76360.2437209381,1339605.41079359,780050.340187392,31.5015958522419,-0.0575592394807558,0.378752109831044,0.22391889936662
"309","A","1","umc1924",592.21,0.0452840909129906,0.831482503881122,0.0417496297662564,0.838097767784749,0.0833994419869455,0.959157752271348,6116253.38461586,-350793.678565767,1346672.76483244,774806.781590952,31.2973358811187,0.0758342263834852,0.410053258330449,0.23182496468538
"310","A","1","ufg50",595.91,0.05280365840752,0.818254593293592,0.0397770942051743,0.841917042744636,0.0895495100726205,0.95621283970441,6162021.78947234,-381235.572411504,1351091.2283789,779987.204591392,31.2996887370315,0.0743960344265008,0.405850886343647,0.230329863157656
"311","A","1","uaz147b",598.41,0.0480354396543943,0.826517711401486,0.0402804235701734,0.840933289128715,0.0849269411669148,0.958425475604918,6133004.13212473,-361806.222937118,1347923.52292908,775989.930282139,31.2992683998283,0.074622902581559,0.407064244589887,0.23034377499597
"312","A","1","gpm136",601,0.0865349612854286,0.768629338083586,0.333113626318031,0.563831398497206,0.405712930778505,0.816395414014214,6184615.91919085,-426914.277979797,1087377.62007807,681963.076904957,31.1107419865461,0.200983539436577,0.38469800096762,0.22625053627088
"313","A","1","csu1132",602.21,0.0864960229634856,0.76867991516432,0.333100385026485,0.563839146954849,0.405676683405785,0.816410210242724,6184489.79096149,-426822.966300753,1087394.53521224,681972.015225247,31.1107447348197,0.200981675250823,0.384670327507105,0.226234039981433
"314","A","1","umc2236",603.21,0.0865908753754483,0.768556732755961,0.333152554742944,0.563808619789612,0.40578684141336,0.81636524442001,6184827.20611101,-427059.232389092,1087386.74328615,681972.608982582,31.1107093995127,0.201002228042473,0.384729864772818,0.22626934528477
"315","A","1","umc1925",604.91,0.224454342645066,0.635666692352142,0.227559368566639,0.633339454802461,0.425315131137917,0.808432925091673,6536511.3173389,-689232.258862176,1084007.22829392,682030.675100803,31.1735416495313,0.161340511367456,0.339834924117517,0.20266069599003
"316","A","1","asg62",605.71,0.224470507320983,0.635654525902965,0.227566216116634,0.633334344106819,0.425348680463274,0.808419364015799,6536554.48744211,-689271.802769498,1084013.19407252,682046.17864772,31.1735377768784,0.161344508864588,0.339843979730743,0.202669573034623
"317","A","1","IDP1972",606.8,0.224473804259238,0.635652044506657,0.227557402937915,0.63334092187456,0.425333266352264,0.808425594572717,6536550.43389724,-689262.251050537,1084005.05523473,682030.76189843,31.1735430108797,0.161339517489646,0.339837098302764,0.20266250121559
"318","A","1","gpm260a",607.21,0.224443767103067,0.635674652393362,0.227556447814965,0.633341634745579,0.425305247526753,0.808436920219887,6536491.47787726,-689217.382791701,1084010.37425652,682032.368524065,31.1735430577872,0.161339699904377,0.339833809128244,0.202660029401771
"319","A","1","gpm820f",608.19,0.22445936119919,0.6356629150471,0.227560963380327,0.633338264498613,0.425320211919127,0.808430871358874,6536521.75408159,-689240.900296949,1084006.62600833,682031.454122923,31.1735409752178,0.161341091665821,0.339835432854807,0.202661316722212
"320","A","1","umc2237",616.91,0.00507230104841647,0.943222593464402,0.958104961687133,0.32766479357748,0.966093203221426,0.616901074119967,5696288.38536765,-100154.05642437,891255.106375137,661734.78587153,30.9753232245569,0.323709330389084,0.354593062996434,0.228604694544037
"321","A","1","umc2239",629.01,0.0989439625211435,0.753100619508546,1.03575979238824,0.308809686691017,1.11390441947374,0.572952644956907,6065043.99830811,-434873.636006902,837772.6898774,649795.848469822,30.9955824544399,0.323096436493495,0.286945166484384,0.189360397557248
"322","A","1","gpm192",630.33,0.190575269324571,0.66243825658244,1.03900789194704,0.30805232228209,1.22195744143667,0.542819340473068,6216853.27748474,-607200.975398233,805766.849328924,653200.364770311,31.0290296929756,0.313294513416629,0.293515335250571,0.200712273287636
"323","A","1","gpm96",631.43,0.190262914821323,0.662697885853194,1.0388879602387,0.308080244024759,1.22176065158449,0.54287275376971,6216577.0497416,-606814.839018039,805919.124679316,653320.881442937,31.0289815543116,0.313310392582864,0.293501424604616,0.200707053618928
"324","A","1","umc2238",636.71,0.189090966330923,0.663674277571918,1.03408913662937,0.3092001783769,1.21373486923184,0.545055619926071,6213863.82728802,-605177.33472606,806098.661682788,653598.612707255,31.029965323046,0.312940244578579,0.292483823324995,0.200107998415243
"325","A","1","IDP1656",637.8,0.190855001614505,0.662205957842643,1.038608859025,0.308145235329496,1.22171950688219,0.542883922053508,6217231.5757645,-607598.977528232,805765.906216162,653148.38010404,31.0291743011938,0.313178005124056,0.293563840507649,0.200741164058573
"326","A","1","IDP716",639.93,0.190905991028015,0.662163636432229,1.03861854340276,0.308142979934231,1.22178908606275,0.542865035672817,6217313.43582956,-607681.813741844,805759.636629428,653149.742328445,31.0291733920611,0.313180275634854,0.293576759691598,0.200751835263581
"327","A","1","csu374b",640.71,0.190700765173932,0.662334015680827,1.03908992258872,0.308033226318567,1.22245392674811,0.54268460628249,6217165.61602221,-607502.011611627,805777.102439469,653305.790271867,31.0289922965949,0.313348399644912,0.293583145186878,0.200788495241267
"328","A","1","IDP198",644.4,0.190379639595768,0.662600834475896,1.03847628277823,0.308176113174345,1.22130908333275,0.54299533965833,6216577.37299862,-606900.033815253,805851.53045669,653212.809377754,31.0291626646377,0.313184943435974,0.293466500298895,0.200675776078374
"329","A","1","bcd98a",647.91,0.00144298116980439,0.969698372367915,0.979986217670713,0.322202208821181,0.980177517332619,0.612572020695817,5522321.67759567,54238.9448012919,810460.649476056,671160.13683045,31.0537099440145,0.309595487588792,0.274045147338835,0.191570225936567
"330","A","1","umc1358",651.81,0.0250252356940569,0.874304195378514,0.998423947021378,0.317692167301811,1.02574895537545,0.598771946128051,5769459.11355025,-237184.518808206,757176.215720185,705426.567167838,31.1151061776614,0.302871464540964,0.270213723920086,0.207065369143432
"331","A","1","AY111834",655.11,0.0957929822645303,0.756937855033812,1.04491597186233,0.306680896721833,1.15228887359427,0.562061257005927,5951557.38824395,-473055.453717863,744398.797085794,718259.550450873,31.1150042303472,0.310667742759949,0.258235403097006,0.202653710481148
"332","A","1","bnlg1556",657.01,0.095774602868866,0.756960438785642,1.04501568142257,0.306657819454727,1.15232895811516,0.562049992140715,5951507.42957313,-473024.753731281,744393.777534054,718283.226398435,31.114994736512,0.310687801988381,0.258232342452206,0.202657781349412
"333","A","1","gpm420b",659.31,0.0957930956641574,0.756937715700961,1.04490620547744,0.306683157222671,1.15227912913046,0.562063995505388,5951558.42117177,-473056.054720406,744400.281550668,718260.039918459,31.1150055547561,0.31066621196888,0.258235600529815,0.202653875367935
"334","A","1","dmt103c",666.14,0.00010811215411427,0.991703985614534,0.60105597701907,0.438175406424388,0.601150769259073,0.740392087871148,5553370.03083041,15113.4466951635,815953.261722327,684141.4831986,31.1709443529712,0.234779883849227,0.263266326945101,0.192564470540692
"335","A","1","IDP243",667.72,0.000106709646319122,0.991757970248554,0.604094212650464,0.437020148554545,0.604187593605237,0.739268720595179,5553474.12037727,15015.5548882639,815375.084061183,684162.418829639,31.1704079158637,0.235367997811299,0.263140035683426,0.192514300863222
"336","A","1","umc23a",668.61,0.000108619002902615,0.99168456246887,0.593514989787908,0.441063103803545,0.593607157533533,0.743189976317935,5553334.48068419,15148.5227018299,817407.825733862,684127.428037416,31.1722664164988,0.233336269548604,0.263600444945195,0.192712204262838
"337","A","1","IDP3873",674.22,0.0408937804761601,0.839743091415234,0.789513472191075,0.374247281364192,0.812127223320422,0.666267783676985,5252903.59987681,287360.199814857,863132.16021379,667665.157872758,31.0673830333873,0.280367467471544,0.345853514504254,0.233434739888661
"338","A","1","gpm852",678.16,0.0202521947153618,0.886834985398756,0.382560258488813,0.536236204403285,0.401032021281933,0.818308388279044,5319559.49539381,198758.270966548,954969.026865498,657204.33090981,31.1563999620783,0.196504746400251,0.393327433214002,0.249073318959452
"339","A","1","hmga102",682.49,0.08840058786212,0.766220409573537,0.54044844286235,0.462246936606469,0.611051331090151,0.736735995855935,4958903.37721708,421009.510259605,1038203.03359774,665434.143583718,31.0182098702661,0.258519210395906,0.399918703643031,0.235202289930895
"340","A","1","gpm802",683.08,0.0884031190073767,0.766217160195573,0.540419925845014,0.462258747668966,0.611026966132701,0.736744971181201,4958892.73325719,421017.830061737,1038207.64344877,665437.816739396,31.0182187793002,0.258514641687305,0.399919404835709,0.235203452554166
"341","A","1","lim442",683.61,0.0884006515168916,0.766220327855595,0.540446684066606,0.462247665043462,0.611049698785336,0.736736597145037,4958903.05402058,421009.176537239,1038203.31942599,665433.377810935,31.0182104247952,0.258518543190875,0.399918636629719,0.235201945636018
"342","A","1","gpm440",687.81,0.0884019121898354,0.766218709450927,0.540446071659404,0.462247918683383,0.611049747481299,0.736736579206988,4958897.88850529,421012.666372775,1038204.54354803,665434.109635211,31.0182101650592,0.258518617337528,0.399919192894407,0.235202271983589
"343","A","1","gpm415a",687.82,0.0884041330938196,0.766215858368197,0.540441220018644,0.462249928089166,0.611046330865271,0.736737837781066,4958888.67102859,421019.059623249,1038207.14093608,665435.797487787,31.0182109599126,0.258518123700133,0.399920166570806,0.235202948544667
"344","A","1","gpm63a",687.83,0.0884049980344697,0.766214748012259,0.540441175484279,0.462249946534044,0.61104669265156,0.736737704510254,4958882.51639845,421023.526020719,1038211.17217924,665439.572292062,31.0182090296939,0.2585195337484,0.399921564085503,0.235204196389926
"345","A","1","IDP856",691.85,0.0878401786670834,0.766941089812802,0.548045050321249,0.459117587495679,0.617713279894978,0.734286029764848,4961340.87366389,419823.693922621,1036959.03470783,665662.579245576,31.0158428072648,0.260201992298645,0.399546554641022,0.235211990897072
"346","A","1","mmp173",692.03,0.0439851553506153,0.833881233490562,0.841197390499165,0.35905454097603,0.874555444515327,0.645792055675777,5167624.76878549,288378.947064675,956513.350157872,646715.597468189,30.9418880340372,0.315207836310033,0.38613239699156,0.231897083527653
"347","A","1","php20661",698.33,0.0308045425169414,0.86067716259855,0.917335744466838,0.338175492526543,0.935957978353673,0.626266681897829,5240565.7204045,241333.092523457,941278.706533,646632.533885999,30.9262596916012,0.328611027057012,0.379337791229735,0.22998538597078
"348","A","1","bnlg1025",698.93,0.030989701674219,0.860263365425301,0.916241154491452,0.338463861757993,0.935095117586527,0.626536930665192,5239462.07289581,242024.663318916,941416.733171206,646550.426304039,30.9264801749945,0.328410168904696,0.379421095906296,0.229993835701662
"349","A","1","IDP644",698.96,0.0363333101349289,0.848828815991668,0.880577197635948,0.348043638386837,0.906388439804546,0.635594676501932,5208795.50040031,261063.54264823,945843.968324049,644201.44694916,30.9338778224185,0.321970809976974,0.414580293376457,0.249941831729189
"350","A","1","bcd207a",701.93,0.0367431378259963,0.8479889592291,0.88872464488143,0.345823151158904,0.919407119071265,0.631470811264329,5908185.66487182,-260603.42744844,907431.871505954,639606.000851629,30.9717447190898,0.310721322207297,0.309740824060363,0.191590744914991
"351","A","1","AY110356",704.83,0.0357612486126495,0.850009388026496,0.889154625177334,0.345706499289867,0.918181119259025,0.63185802148014,5903071.65488769,-258454.417861483,907371.195405836,642973.912808348,30.9718245810855,0.312358720389353,0.309813866200401,0.192637670335354
"352","A","1","umc1128",709.93,0.01398388019027,0.905866834165405,0.614919928208644,0.432941361082934,0.629548200900144,0.729953751869483,5322235.9915246,169870.815072577,1034720.58720771,675989.989310981,30.9998309189293,0.274090537571966,0.416298728919274,0.248113609878674
"353","A","1","IDP640",714.62,0.0991183528028672,0.752890221260364,0.437250007151374,0.508452754934495,0.516063504478999,0.772570700867545,4889900.10122355,456520.908819144,1090927.08582616,681108.126924849,31.0431742903425,0.237844339054836,0.398452490481335,0.231304619737845
"354","A","1","IDP2492",715.86,0.24227154681785,0.622570276401606,0.802649151750859,0.370302495137561,0.992758248897856,0.608730812585433,4617228.02775871,675904.260953322,963705.558758838,643944.061197366,30.938272129211,0.31028124118632,0.434304365088898,0.259000906794963
"355","A","1","bcd386a",716.23,0.242317142656363,0.622537538556772,0.802620942964106,0.370310904158383,0.992791776930072,0.608720607897822,4617134.15295342,675961.1599556,963706.582639021,643937.999502476,30.9382764910867,0.310274433618226,0.434285075645546,0.258987125151999
"356","A","1","bnlg1564",716.93,0.242317751872847,0.622537101164803,0.802642705804266,0.370304416646531,0.992819896996081,0.608712049326151,4617135.50212241,675959.859833157,963702.096419981,643936.188721225,30.9382717060721,0.310277279086785,0.434258996563383,0.258971679265227
"357","A","1","IDP820",717.45,0.21488930969532,0.642961908153361,1.07584528623657,0.299628856575638,1.24345932295215,0.537014780052889,4715574.32334046,623503.701085104,906092.333610182,631233.842506056,30.8794561878861,0.353948504682008,0.395870636722646,0.239475512559775
"358","A","1","npi447a",718.73,0.214862655094032,0.642982511064635,1.07601217653237,0.299591375293122,1.24361894954811,0.53697192084262,4715664.31093861,623448.938668571,906045.657525868,631218.262758411,30.8794251822414,0.353974387903091,0.3958255191049,0.239451027164835
"359","A","1","phi002",719.33,0.214859313272143,0.642985094265128,1.07594434458999,0.299606608693623,1.24354754498217,0.536991092308315,4715668.76994938,623438.00832428,906051.956207926,631212.076469132,30.8794390894574,0.353962000556743,0.395828268090685,0.23944958391974
"360","A","1","umc1245",720.33,0.214867423452053,0.642978825205845,1.0759338804392,0.299608958775524,1.24355086610133,0.536990200603354,4715649.21961196,623448.862067191,906053.71215753,631211.223863476,30.8794400943298,0.353960055682404,0.395835872213193,0.2394535584634
"361","A","1","AY105132",720.5,0.214866664061324,0.6429794121985,1.07593442089154,0.29960883739794,1.24355106370787,0.536990147546968,4715652.00854723,623447.071073169,906052.668498854,631210.540174679,30.8794406697785,0.353959805659324,0.39583451161254,0.239452737553894
"362","A","1","IDP1982",720.51,0.214866632363692,0.642979436700113,1.07593442057763,0.299608837468441,1.24355100693952,0.536990162788989,4715652.07895431,623447.028359195,906052.669363671,631210.543125639,30.879440671687,0.353959807388466,0.395834487461637,0.239452723777392
"363","A","1","AY110159",720.74,0.214867003866205,0.642979149536501,1.07593462936343,0.299608790578262,1.2435516207442,0.536989997985479,4715651.13554268,623447.897825402,906052.814303303,631210.876318596,30.8794406013817,0.353959952423393,0.395834762823432,0.239452983519152
"364","A","1","umc128a",720.84,0.214095303082897,0.643576309456784,1.07611532015637,0.299568213659996,1.24235902022378,0.537310300749826,4717374.13069189,622491.345376419,906056.139528215,631368.299831926,30.8794494897067,0.354074469073424,0.39521672274243,0.239133822065155
"365","A","1","umc37a",724.54,0.180638243153079,0.670825317288172,1.06706068537919,0.301610312393166,1.1854232891064,0.552826182320061,4792898.53406356,577438.437887239,907328.946576399,637121.326668221,30.8841712977171,0.355430958270882,0.384591196953348,0.234441551015094
"366","A","1","AY110313",733.64,0.279854372076763,0.596796682299615,0.932785841746876,0.334140070609766,1.21636774831317,0.544338559243214,4577598.84087433,727004.324042004,917924.849316416,644605.897955133,30.9077502179807,0.339974299864802,0.402903183915891,0.247738024017982
"367","A","1","IDP126",736.62,0.330371956137396,0.565440148872799,1.29663392057645,0.254828993332891,1.51395463232953,0.469082173357988,4512988.12541386,772680.952690249,885339.755303397,628760.754258273,30.7952590492674,0.40326515795559,0.419970062711119,0.253784596297694
"368","A","1","AY110191",738.84,0.32971260450573,0.565828365970968,1.2869708813046,0.256606929953483,1.5037592778836,0.471479508096672,4511935.51979244,773271.158285419,887611.622899892,629839.541949639,30.7976972506404,0.40170400350248,0.420080608803075,0.253869349395138
"369","A","1","cdo98b",743.14,0.185730691895341,0.666493937210298,2.26071971228252,0.132692380313809,2.39039443378032,0.302644261736033,4855176.92110166,560370.014373318,765360.424382879,610632.943741525,30.6597729330949,0.507990059186805,0.345677121764111,0.216343370364062
"370","A","1","umc1998",746.34,0.184751171925007,0.667321556787741,2.26127463180303,0.132644844518505,2.38955337725998,0.302771558965036,4857508.79194604,559315.900258954,765260.486166277,611099.741826219,30.6598832535593,0.508397150127615,0.343375397020484,0.215078575672673
"371","A","1","mmp99",748.44,0.112496799556278,0.737319275690434,1.69846549694312,0.192488778966399,1.78039088727094,0.410575500541748,4970004.90248471,437591.470374615,837094.26193519,613197.43023687,30.7211197694103,0.45205830958393,0.349662200978587,0.211587416683994
"372","A","1","gpm389a",750.71,0.11349352091431,0.73620133577686,1.69482905668448,0.192965614551647,1.77763966183775,0.411140682067738,4966177.90008342,440002.444497993,838615.506860924,613853.874777247,30.7213622538883,0.451601635317244,0.350293596205475,0.211911312888533
"373","A","1","bnlg2228",753.64,0.02164627466927,0.883031991998214,1.7063505696641,0.191459550867598,1.72309489883557,0.422507766790497,5314885.57676284,193291.211718127,819796.491618141,618200.324223768,30.7679406584003,0.438569751295625,0.368306306294445,0.227817863966916
"374","A","1","umc83a",754.94,0.0211674927842423,0.884323596328787,1.70757015568606,0.191300934107736,1.72329508351997,0.422465479114893,5318573.02497323,191164.427382505,819347.158122865,618272.346637119,30.7678711836483,0.438919220041361,0.366556652512006,0.226848856409168
"375","A","1","lim254",758.74,0.0214450354230668,0.883573077027615,1.70649777674018,0.191440397287852,1.72288453123725,0.422552210099899,5316420.57226011,192369.225415309,819415.826269691,618131.657381516,30.7680063007372,0.438715284407442,0.36727715351079,0.227237026855885
"376","A","1","chr124",760.64,0.0246792909262736,0.875168844556041,1.53053142863203,0.216032704302456,1.54907862327459,0.460916070765484,5289624.30430768,209200.532988354,851183.495431267,626586.695557078,30.7913343446639,0.419346074051857,0.472384820828752,0.290675423162134
"377","A","1","npi120",764.34,0.0182980006745925,0.892398322403314,2.06390311903104,0.150823415601071,2.0754002317206,0.35426852228642,5785808.24759184,-185428.299231374,786169.29375387,645024.347477114,30.7615682164847,0.467538468921218,0.325478231039149,0.21247012587533
"378","A","1","ufg61",766.67,0.11218033126299,0.737675383862959,1.20154000567662,0.273014097911479,1.29456980069732,0.523465109009814,6142974.24712746,-462548.26497417,864611.11576043,649141.366548329,30.9162490152929,0.356901129575489,0.290010059243821,0.185652487139374
"379","A","1","bnlg1643",766.98,0.24019391591771,0.62406609355993,1.3627082931785,0.243068661707795,1.57919065467229,0.454028491030456,6358052.83384581,-663537.911433891,813758.101344686,635487.077363611,30.9057964029956,0.371827733042749,0.289516784244796,0.188043306640929
"380","A","1","umc2080",767.84,0.0347768556566716,0.852064019413489,1.2446111641745,0.264584217156856,1.27411555067129,0.528846121360859,5884831.07560629,-251989.207218045,852819.505702562,635743.585393624,30.9050094446362,0.363083834221871,0.290693651647387,0.183840474980387
"381","A","1","umc1955",768.84,0.0348612960344082,0.851886604212056,1.2396880044129,0.265531191451278,1.26934624106214,0.530108741663494,5885322.43841274,-252247.722028297,853190.734812257,635624.293594748,30.9058345300785,0.362468183378938,0.290733851336575,0.183800607692081
"382","A","1","gpm819",770.49,0.000297599231033828,0.98623632455041,1.86165299758497,0.172434141820793,1.86189018579144,0.394180996615252,5596245.811602,-22690.0728936596,795157.687400222,619068.561448337,30.7634804386697,0.450877189644824,0.31638042487733,0.198729937845254
"383","A","1","gpm243b",772.83,9.74052434721599e-05,0.992125478388965,1.61355289041289,0.203993093497215,1.61364726949924,0.446273344456214,5584770.1992587,-13094.5041474332,830187.342848769,624478.662428417,30.7955746588569,0.424153393009291,0.325645160569946,0.202633140419713
"384","A","1","umc2181",772.94,9.73689835250784e-05,0.992126944157314,1.61354240368436,0.203994563376856,1.61363676648197,0.446275688070689,5584767.30750948,-13092.100341789,830188.485364668,624480.269572105,30.7955761104903,0.424153274232047,0.325645444980367,0.202633658182101
"385","A","1","IDP707",773.76,8.98135060539699e-05,0.992438562169914,1.58234946301403,0.208422596662862,1.5824309400075,0.453293495659282,5584013.11773559,-12553.0829905975,832567.368684209,623446.758593605,30.8003080478125,0.420380727541535,0.326008265694148,0.202370953478245
"386","A","1","umc1838a",775.84,8.579712620934e-05,0.992609561250875,1.58235547775006,0.208421731950733,1.58243446038702,0.453292697777416,5583662.52972226,-12270.0443638108,832622.201915831,623490.114069051,30.8002895927636,0.420388425182543,0.326048411715156,0.202398102675286
"387","A","1","IDP512",776.78,8.19163363486903e-05,0.992778633407744,1.54134746370417,0.214417349288718,1.54141287917199,0.46268609305867,5583139.97512572,-11959.6645177002,835411.215712917,621947.269211964,30.8067059680252,0.415319189816255,0.326229047227581,0.201785850221822
"388","A","1","umc1446",780.04,6.450242102372e-05,0.993591986758455,1.53999100911897,0.214619143439734,1.54002099463859,0.463008207940723,5580911.30652558,-10616.6511080761,835501.450394874,622184.291238724,30.8069236953454,0.415341240923254,0.326240636691093,0.201860899885895
"389","A","1","umc1928",781.64,8.11673253260156e-05,0.992811723005225,1.54124226565535,0.214432991096968,1.54130595976029,0.46271082878228,5583049.10078399,-11904.6510951532,835418.159709813,621936.263514643,30.80672269808,0.415301388956546,0.326229743821679,0.201782035930046
"390","A","1","mmp22",783.14,9.25980872088914e-05,0.992322242925535,1.59436480088849,0.206703632359117,1.594451289735,0.450577293088241,5584299.39056585,-12754.6857592868,831675.681249816,623861.988223238,30.7984712438092,0.421844334403665,0.325886597733763,0.202490702673129
"391","A","1","IDP669",783.74,9.80269770444745e-05,0.992100387813045,1.61562637185533,0.203702707599614,1.61572178483116,0.445810683999096,5584830.36768928,-13137.580724277,830021.325532741,624542.93354233,30.795264408492,0.424401791108849,0.325615172387369,0.202645140036355
"392","A","1","an1",783.75,0.000121120721183247,0.991219069928683,1.65147663085501,0.198758072853358,1.65162263562244,0.437879588802219,5587084.24549807,-14629.0649130492,827006.781027412,625642.896835283,30.7899790301636,0.428710377850455,0.325003717641738,0.202794390407412
"393","A","1","IDP3997",785.84,0.164827399308035,0.684750383114366,1.81920886715874,0.17740747631982,2.01134682377057,0.365798218975379,6243960.62061137,-554718.022284612,784733.122483296,641159.03504819,30.8046969522534,0.441484407327634,0.331653026426808,0.217528382614495
"394","A","1","sdg123",791.85,0.171595918904222,0.678697341486681,1.77366719575194,0.18292888508875,1.98878580252884,0.369947971327824,6263379.82794284,-569140.540276814,787407.835588395,644280.66735658,30.8100123686003,0.439487576825315,0.356971834380863,0.235120911381167
"395","A","1","gpm547c",794.32,0.334077535566877,0.563267894694126,1.71396131898781,0.19047221521686,2.10611631373853,0.34886921927859,6505252.68601546,-803494.629243461,777272.303419412,649889.686603615,30.8386634957218,0.426048899089018,0.423883721731432,0.283812505178769
"396","A","1","umc1991",799.15,0.684461782663067,0.40805454631848,1.41221781057706,0.234688572738246,2.11197488167989,0.347848777578127,6874811.4036243,-1149308.02424074,791272.277777735,647667.495211337,30.8950982619943,0.380006023441881,0.296703181243109,0.19930717662409
"397","A","1","IDP1468",800.91,0.877766966751197,0.348814019430051,1.45637883941118,0.227507165234977,2.27022611633196,0.321385783993003,6982644.42583045,-1276203.38820155,771806.535036868,634573.295282014,30.8996351056569,0.375734148018365,0.285339266486304,0.191617061140887
"398","A","1","gpm608",802.41,1.19289946172422,0.274745479771728,1.21929753585428,0.269498554943086,2.36210152218492,0.306956031631725,7173112.38549164,-1501572.2714907,773891.733827671,637950.485895137,30.9485098403626,0.340003723220525,0.316832150774008,0.216659191638024
"399","A","1","umc1383",803.75,1.19127756826556,0.275072007044575,1.22207195144209,0.268954413679053,2.36106987789159,0.307114407194193,7171860.96764025,-1501236.83371608,773803.909797839,638271.233140387,30.948230349697,0.340449736005018,0.317033153792585,0.216889691675682
"400","A","1","umc2240",804.95,1.18999036646403,0.275331499494029,1.22392730776075,0.268591291055331,2.35997102172813,0.307283190836799,7171452.23831943,-1501348.62343527,773917.718440028,638686.656810881,30.9479659638337,0.340818497493192,0.317322182765427,0.217173722584006
"401","A","1","umc1914",808.35,0.667054960257535,0.414080270026861,0.198143963180632,0.656223174856322,0.881058993482832,0.643695496164107,6618573.18064829,-1177191.38943438,829485.844579206,672778.774040825,31.258412197225,0.135689357558155,0.291387140234789,0.218263177286909
"402","A","1","AY106137",808.46,0.635012930127461,0.425522478244135,0.182281310161697,0.669420004737224,0.838888890364948,0.65741194675577,6592569.6102814,-1148085.11693199,832243.397175488,672489.374463966,31.2658377631755,0.129581878252436,0.287166173860541,0.215100590442165
"403","A","1","IDP630",808.81,0.635006851676024,0.425524693490978,0.182282362882758,0.669419106750984,0.838891448184767,0.657411105985654,6592563.81272762,-1148080.98848348,832242.451727617,672489.895917794,31.2658372331956,0.129582658675331,0.287166645131253,0.21510127258674
"404","A","1","AY109506",809.45,0.64314174132015,0.422575411686796,0.180977325768734,0.670534684123699,0.844084830370789,0.655706226902432,6596546.89960388,-1154083.42147478,831546.77417077,671728.53616215,31.2663485581844,0.128904508307283,0.287434685518973,0.215309023528337
"405","A","1","nfc103a",809.71,0.646479747005769,0.421374080638077,0.180472068311068,0.670967866018155,0.846221382005544,0.655006125814039,6598138.09321405,-1156501.8749548,831248.965080447,671400.932166188,31.2665497044609,0.128635112259961,0.287572688892994,0.215413072044422
"406","A","1","gpm838c",810.37,0.646277573672421,0.421446696432301,0.180427034447029,0.671006510479089,0.846013031997679,0.6550743646341,6598058.64938539,-1156361.9451558,831286.93050872,671424.487863008,31.2665658470567,0.128622323412328,0.28756014456716,0.215403666250225
"407","A","1","cdj2",810.75,0.230620085045085,0.631064425508124,0.154077460650811,0.694668851638685,0.386372052856785,0.824328612967243,6241645.44899147,-682116.154131147,878931.177650834,666732.303614091,31.284781557178,0.118775372719859,0.298508228151394,0.212535328782346
"408","A","1","ufg53",813.65,0.171141931318611,0.679098924953313,0.176136234000514,0.674714944821393,0.356742498451642,0.836631766931062,6163015.95972098,-593713.445376352,885511.684641382,673754.250620853,31.2742063917577,0.129124406705231,0.276325432234517,0.196467529231275
"409","A","1","IDP3841",816.54,0.0930166334419929,0.7603765987426,0.388599286365066,0.533036596615992,0.508486824522553,0.775503012128709,5986962.25272833,-449004.104734219,831393.939281589,690446.732613406,31.2170586010558,0.194400438805938,0.279544603062188,0.20790679083147
"410","A","1","csu696",819.95,0.1431492702953,0.705170068742959,0.351941850170285,0.553015948825641,0.539152247968675,0.763703141183573,6084935.31816158,-562907.590364744,831645.278645979,695763.507141216,31.2254370793594,0.186797787603261,0.281744750822575,0.211819786921979
"411","A","1","rz403",824.25,0.038921825882674,0.843603615267655,0.589410295704372,0.44264724434305,0.646180969324974,0.723908348801723,5816687.06253941,-302713.91340645,779242.325983369,720478.804475729,31.1985496842597,0.237791677387976,0.268316823488513,0.212729083436858
"412","A","1","IDP3803",827.04,0.00207649630872016,0.963654105454265,0.783358694822258,0.37611589584851,0.785008756070922,0.675363389581244,5522006.54084412,79364.8136655917,720881.578541344,819720.621939957,31.2145430036773,0.284018257285089,0.264419117639417,0.242603318105428
